Before,During,After
PPB,PPP,BBP
PPP,BBB,PPB
P,BBB,PBP
PBP,BBB,PBB
BBB,PPP,BPP
BPB,PPP,BPB
PPP,BBB,PPB
PPB,PPP,BPP
BBP,BBB,PPB
PPB,PPPBBB,PPB
BBP,BBB,PBB
BBP,BBBPPPPPP,BPP
PBP,BBB,PPB
PPB,PPPBBB,BPB
BP,BBB,PBP
BBP,BBB,PBB
PPB,PPP,BBP
PPB,PPP,BBP
PPP,BBB,PBP
PPB,PPP,BPP
BBP,BBBPPP,BP
,PPP,BPP
PPB,PPP,BBP
BBP,BBB,PBP
BPB,PPP,BPB
,BBB,PBB
BBP,BBB,PPB
BBP,BBB,PPB
BBP,BBB,PPB
B,PPP,BPP
BBP,BBB,PPB
PPB,PPP,BBP
PBP,BBB,PBP
BPB,PPP,BBP
BPB,PPPBBB,BBP
PPB,PPP,BPB
BPB,PPPBBB,PBP
PPB,PPP,BPP
PPB,PPPBBBBBB,BPP
BBB,PPP,BPP
B,PPP,BPP
PPB,PPPBBB,PBP
BBB,PPP,BBP
BBP,BBBPPPPPPBBB,BBP
BPB,PPP,BPB
BBB,PPP,BBP
BBP,BBBPPP,BPP
PPB,PPP,BPB
PBP,BBB,PBB
PPP,BBB,PBP
PB,PPP,BBP
PPB,PPP,BPP
BPB,PPP,BBP
BPB,PPPBBB,PPB
BBP,BBB,PBB
BBP,BBBPPPPPP,BPB
PPB,PPP,BPP
PPB,PPP,BPB
BBP,BBBPPPBBBBBB,PBB
PB,PPP,BPP
PPB,PPP,BPP
PPB,PPP,BPB
BPB,PPP,BBP
PBP,BBB,PBP
BPB,PPPBBB,PBB
PBP,BBBPPP,BPB
PPB,PPP,BPB
BBP,BBB,PBP
BBP,BBB,PPB
PBP,BBB,PPB
BBP,BBB,PBP
PPP,BBB,PBP
PBP,BBB,PPB
PBP,BBB,PBP
BBB,PPP,BPP
BPB,PPP,BBP
BBP,BBB,PBB
BBP,BBB,PPB
BPB,PPPBBBBBBPPP,BBP
BPB,PPPBBBBBBPPP,BBP
BPB,PPPBBBBBBPPP,BBP
BBB,PPP,BPB
PBP,BBB,PBP
B,PPPBBB,PBB
PPP,BBB,PBB
BPB,PPP,BPB
BPB,PPP,BPB
PBP,BBB,PPB
PBP,BBBPPP,BBP
PPP,BBB,PPB
PPP,BBB,PPB
PBP,BBB,PBB
BBP,BBBPPP,PBB
PPP,BBB,PBB
BBP,BBBPPPBBB,BPB
BBP,BBB,PPB
PPB,PPP,BPB
PBP,BBBPPPBBB,BBP
BBP,BBB,PBP
BPB,PPP,BBP
BBP,BBB,PBP
P,BBBPPP,BPP
PBP,BBB,PBB
PBP,BBB,PBP
PBP,BBB,PBP
PBP,BBB,PBP
BBB,PPP,BPB
PBP,BBB,PBB
BBP,BBBPPP,BPB
PPB,PPPBBB,BPP
BBP,BBB,PBP
P,BBB,PPB
BBB,PPP,BPP
PPB,PPP,BBP
,BBB,PPB
PBP,BBBPPP,PBB
PPB,PPP,BBP
BPB,PPP,BPB
PBP,BBB,PBP
,PPPBBB,PBB
PPB,PPPBBB,BPB
BBB,PPP,BBP
BBP,BBB,PPB
BBP,BBB,PPB
PBP,BBB,PBB
PPB,PPPBBB,BPB
BBP,BBB,PPB
BBP,BBB,PPB
PPP,BBBPPP,PBB
BBP,BBBPPP,BPP
PPB,PPPBBB,PBP
PPB,PPP,BPP
PPB,PPP,BBP
PPB,PPP,BPB
BBP,BBBPPP,PBB
PPP,BBB,PBB
BBB,PPP,BBP
BPB,PPP,BPB
PBP,BBB,PBP
BPB,PPP,BPB
BPB,PPPBBB,BBP
BPB,PPP,BPB
PBP,BBB,PBP
BPB,PPP,BPB
BPB,PPPBBB,BBP
PBP,BBB,PPB
BBP,BBB,PBB
BBB,PPP,BPP
BPB,PPP,BBP
BPB,PPPBBBPPPBBBBBB,BPB
PBP,BBBPPPBBBBBB,PPB
PPB,PPP,BPB
PBP,BBB,PBP
PBP,BBB,PBB
PPB,PPP,BPB
PBP,BBB,PBP
PBP,BBB,PBB
,BBB,PBP
BPB,PPPBBB,PPB
BPB,PPPBBB,BBP
BBP,BBB,PBB
BBP,BBB,PBP
BPB,PPP,BBP
PBP,BBB,PBP
BPB,PPP,BPP
PPB,PPP,BBP
BBP,BBB,PBP
PBP,BBB,PPB
PBP,BBB,PBP
BPB,PPP,BPP
PPB,PPP,BBP
BBP,BBB,PBP
PBP,BBB,PPB
PBP,BBB,PBP
BPB,PPP,BPP
PPB,PPP,BBP
BBP,BBB,PBP
PBP,BBB,PPB
PPB,PPPBBBBBB,BPP
PPB,PPPBBBBBB,BPP
PBP,BBB,PPB
PPP,BBB,PBP
PPP,BBB,PBP
PB,PPPBBB,BPB
PPB,PPP,BPP
PBP,BBB,PBB
,BBBPPP,BPB
PPB,PPP,BBP
BPB,PPP,BPP
PPB,PPP,BPB
BP,BBB,PPB
BBB,PPP,BPP
PPB,PPP,BBP
PPP,BBB,PBB
BBP,BBBPPP,BBP
BPB,PPP,BBP
PBP,BBB,PBP
BBB,PPP,BPB
PBP,BBB,PBB
BBB,PPP,BBP
PBP,BBB,PBB
BBB,PPP,BBP
BBP,BBB,PBB
BBP,BBB,PPB
PPB,PPPBBB,BPP
PPB,PPP,BPB
BPB,PPP,BBP
PBP,BBBPPP,PBP
B,PPP,BBP
PBP,BBB,PBB
BBP,BBB,PBP
BBP,BBBPPP,PBP
P,BBB,PPB
PBP,BBB,PBB
PBP,BBB,PPB
,BBB,PBB
BPB,PPP,BPB
PPB,PPP,BPP
PPB,PPP,BPB
,PPP,BPP
PPP,BBBPPP,BPP
PBP,BBB,PBP
BBB,PPP,BPB
PPB,PPP,BPB
PPB,PPPBBBBBBPPP,PPB
PPP,BBB,PBP
PBP,BBB,PBP
PPB,PPPBBBBBBPPP,PPB
PPP,BBB,PBP
PBP,BBB,PBP
BBB,PPP,BBP
BPB,PPP,BBP
BBP,BBBPPP,PBP
PPB,PPPBBB,BPB
PB,PPP,BPP
PPB,PPP,BPB
PBP,BBB,PBB
BBP,BBB,PPB
BPB,PPP,BPP
PPP,BBB,PPB
BPB,PPP,BPP
PPP,BBB,PPB
BPB,PPP,BPP
PPB,PPP,BPP
PBP,BBB,PPB
BPB,PPP,BPP
PPB,PPP,BPP
PBP,BBB,PPB
PPP,BBB,PBB
BBP,BBB,PBP
PPP,BBB,PBB
BBP,BBB,PBP
PPB,PPP,BPB
BPB,PPP,BPP
PPB,PPP,BBP
PPB,PPP,BPP
BBP,BBB,PPB
BBB,PPP,BBP
BBB,PPP,BBP
BBB,PPP,BPB
PBP,BBBPPP,BPB
PPP,BBBPPPBBB,BPB
PPP,BBB,PBP
BPB,PPPBBB,PPB
PPB,PPP,BBP
BPB,PPPBBBBBBBBBPPP,PPB
BPB,PPPBBB,BBP
PPB,PPPBBB,PPB
PBP,BBBPPP,PBP
PBP,BBBPPP,PBB
PBP,BBBPPP,PBB
PPB,PPP,BBP
PBP,BBBPPP,PPB
PPB,PPP,BBP
PBP,BBBPPP,PPB
PPP,BBB,PBP
PBP,BBB,PPB
BPB,PPPBBB,PPB
BBP,BBB,PBP
PBP,BBBPPPBBB,PBB
PPP,BBBPPP,PBP
BP,BBBPPP,PBP
PBP,BBB,PBB
BPB,PPP,BBP
BBP,BBB,PPB
PBP,BBB,PPB
BPB,PPP,BPB
PBP,BBB,PBP
PPP,BBB,PPB
BPB,PPP,BPP
PBP,BBB,PBP
BPB,PPP,BBP
PBP,BBBPPP,PBB
BBP,BBB,PBB
BBP,BBB,PBB
BBP,BBBPPP,BPP
PPB,PPP,BPB
PBP,BBB,PBP
B,PPP,BBP
BPB,PPPBBB,BPB
BBP,BBB,PBB
BPB,PPP,BBP
PBP,BBBPPP,PBP
BBP,BBB,PBP
BPB,PPPBBBPPPPPP,BBP
BBB,PPPBBBBBB,BPP
P,BBB,PBP
PPB,PPP,BPB
PBP,BBB,PPB
BBP,BBB,PPB
,PPPBBB,BBP
PPB,PPP,BBP
PPB,PPP,BBP
PBP,BBB,PPB
PPP,BBB,PBB
BBP,BBB,PBP
BPB,PPPBBB,BBP
PPP,BBB,PBB
BBP,BBB,PBP
BPB,PPPBBB,BBP
PPP,BBB,PBB
BBP,BBB,PBP
BPB,PPPBBB,BBP
PPB,PPPBBBBBBPPPPPP,BPP
PPP,BBB,PBB
BBB,PPP,BPP
PPB,PPP,BPB
P,BBB,PBB
BBB,PPP,BPP
PPB,PPP,BPP
,BBBPPP,BBP
BBP,BBB,PBB
BBP,BBB,PPB
PPB,PPP,BBP
BBP,BBB,PBP
PBP,BBB,PBP
BPB,PPP,BBP
BBP,BBBPPP,PBB
PPP,BBB,PPB
BPB,PPPBBBPPP,
BBP,BBB,PBB
BBP,BBB,PBB
BPB,PPP,BBP
PPB,PPP,BBP
BPB,PPP,BBP
BBP,BBB,PBB
BBP,BBB,PPB
BBB,PPP,BPP
PPB,PPP,BPB
BPB,PPP,BPP
PBP,BBB,PPB
PBP,BBB,PBB
BBP,BBB,PBP
BBP,BBBPPP,BPP
PBP,BBB,PPB
PBP,BBB,PBB
BPB,PPP,BPB
BPB,PPP,BPB
BBB,PPP,BPB
,BBB,PBP
BPB,PPP,BPB
BPB,PPP,BBP
BBP,BBB,PBP
PPB,PPP,BPB
PPB,PPPBBB,BB
BPB,PPP,BPB
PPP,BBB,PPB
PPB,PPP,BPB
PBP,BBB,PPB
PBP,BBB,PBB
,BBB,PPB
BPB,PPP,BPB
BBP,BBB,PBB
BPB,PPP,BPB
PPB,PPP,BPP
BBP,BBB,PBB
BBP,BBB,PBB
BPB,PPP,BPP
BPB,PPPBBB,BPB
PPB,PPP,BPP
BBP,BBB,PPB
BPB,PPP,BBP
PPP,BBBPPP,BBP
BPB,PPP,BBP
PPP,BBBPPP,BBP
PPB,PPP,BBP
PPB,PPP,BPB
BP,BBB,PPB
BBP,BBB,PBP
PPB,PPPBBB,PBP
B,PPP,BPB
BPB,PPP,BPB
PPB,PPP,BBP
BPB,PPPBBB,BPP
BBB,PPP,BPP
BBP,BBBPPPPPP,P
,PPP,BPP
PPB,PPPBBB,BPP
BBP,BBBPPPPPP,PBB
PBP,BBB,PBB
BBP,BBB,PBP
BPB,PPP,BPB
PBP,BBB,PBB
BBP,BBB,PBP
BPB,PPP,BPB
,BBB,PBP
PPP,BBB,PBB
BBP,BBB,PPB
BBP,BBB,PBB
BBB,PPPBBB,BBP
PPB,PPP,BPP
BPB,PPP,BPB
BPB,PPPBBBBBBPPP,BPP
PPB,PPP,BPB
BBB,PPP,BPB
PBP,BBB,PBP
PPB,PPP,BPP
,BBB,PPB
PBP,BBBPPP,PBP
BPB,PPP,BBP
PBP,BBB,PBP
BPB,PPP,BPP
PPB,PPP,BPP
,BBB,PBP
BPB,PPP,BPP
BPB,PPPBBBBBB,PPB
PPB,PPP,BBP
PPP,BBB,PPB
BPB,PPP,BPP
PPP,BBB,PPB
BPB,PPP,BPP
PPB,PPP,BPB
,PPP,BPP
PPP,BBB,PBB
PPP,BBBPPPBBB,BBP
BBB,PPP,BPB
BPB,PPP,BBP
BPB,PPP,BPP
PPB,PPP,BBP
BBP,BBB,PPB
BPB,PPP,BBP
PPB,PPP,BPP
PBP,BBB,PBP
BP,BBB,PBB
BBP,BBB,PPB
BPB,PPP,BPB
PBP,BBB,PPB
PPB,PPP,BPP
PBP,BBB,PPB
PBP,BBBPPP,PBP
PBP,BBBPPP,PBP
BBB,PPPBBB,PBP
B,PPP,BPP
PBP,BBB,PPB
PPP,BBB,PPB
PPB,PPPBBB,BPP
B,PPP,BPP
PBP,BBB,PBP
PBP,BBB,PBB
BBP,BBB,PPB
BBP,BBB,PPB
PPB,PPP,BBP
BBP,BBB,PBP
PPB,PPP,BPB
BPB,PPPBBB,PPB
BBP,BBB,PPB
BPB,PPP,BPP
PPB,PPP,BBP
PB,PPP,BPB
PBP,BBBPPP,BPB
BBP,BBB,PBB
PBP,BBBPPP,BBP
PBP,BBB,PPB
PBP,BBB,PPB
PPB,PPP,BBP
PPB,PPPBBB,BPB
PPP,BBB,PPB
PPB,PPP,BPB
,BBB,PBB
PBP,BBB,PPB
PPB,PPPBBBBBB,PBB
BBP,BBB,PBB
PBP,BBB,PBB
BBP,BBBPPPPPP,PBP
PBP,BBB,PPB
P,BBB,PBB
BBP,BBB,PBP
BPB,PPP,BPP
PPB,PPPBBBPPP,BBP
PPP,BBBPPP,PBP
PPB,PPPBBB,BPP
,PPP,BPB
BBB,PPPBBBBBB,BPB
PBP,BBB,PPB
PPB,PPP,BBP
BPB,PPPBBBPPP,PBP
BPB,PPPBBB,PBB
BBP,BBB,PBP
BPB,PPPBBBBBB,BBP
PB,PPP,BPP
PPB,PPP,BPP
BP,BBB,PPB
BBP,BBB,PPB
BPB,PPPBBB,PBB
BBB,PPPBBB,BPP
BBP,BBBPPP,BPB
BPB,PPPBBB,PPB
PPB,PPPBBB,BPP
,BBBPPPBBBBBB,PBB
PPP,BBB,PBB
BBP,BBB,PBP
P,BBB,PBP
BPB,PPP,BPP
PPP,BBB,PPB
BP,BBBPPP,PBB
PPP,BBB,PBB
BPB,PPP,BPB
PBP,BBB,PBB
,PPP,BPB
PPP,BBB,PBP
PBP,BBBPPPBBBPPP,BPP
,BBB,PBB
BBP,BBB,PBB
BBP,BBB,PBB
PBP,BBB,PPB
BPB,PPP,BPP
BPB,PPP,BPP
PB,PPP,BPP
BBP,BBB,PBB
BBP,BBB,PBB
PPP,BBBPPP,BBP
PPB,PPP,BPB
,BBB,PBB
BPB,PPP,BPP
PPB,PPPBBB,BPP
PBP,BBB,PBP
BPB,PPP,BPB
,BBBPPP,BPB
PPB,PPP,BBP
BBP,BBB,PPB
PPB,PPPBBB,PBB
,BBBPPPPPP,PBB
BBP,BBB,PBP
,PPPBBB,PBB
BBP,BBB,PBP
PPP,BBB,PPB
BPB,PPP,BPP
P,BBB,PBP
BBB,PPPBBB,PBB
PPB,PPP,BPP
PBP,BBB,PBB
BBP,BBB,PBB
PPB,PPP,BPB
,BBB,PBB
BBB,PPPBBB,BBP
BPB,PPP,BBP
BPB,PPP,BBP
,BBB,PBP
PPP,BBB,PBP
BBB,PPPBBB,BPP
,BBB,PBP
PPP,BBB,PBP
BBB,PPPBBB,BPP
PBP,BBBPPP,BBP
PPB,PPP,BPB
BBP,BBB,PBP
BPB,PPPBBB,BPP
PPB,PPP,BBP
BPB,PPP,BBP
BBB,PPP,BPB
PPB,PPP,BPB
BBB,PPP,BPB
PPP,BBBPPP,BPB
,PPPBBB,PBB
PBP,BBB,PBB
,BBB,PBP
PPP,BBB,PBB
BBB,PPPBBB,
BPB,PPP,BPP
BBP,BBB,PBB
,BBB,PPB
PPB,PPP,BPP
PBP,BBB,PBP
BBB,PPP,BPB
PBP,BBBPPP,PBP
PPP,BBBPPP,BBP
BPB,PPP,BPP
PPB,PPP,BPP
BPB,PPP,BBP
BPB,PPP,BPP
PPB,PPP,BPB
PBP,BBB,PPB
BPB,PPPBBB,PPB
BPB,PPP,BPP
PBP,BBB,PBB
BBP,BBB,PPB
PPB,PPP,BPB
PPP,BBBPPP,BPB
,PPP,BPB
PBP,BBB,PBB
B,PPPBBB,PBB
PPP,BBBPPP,PPB
P,BBB,PPB
PPB,PPP,BBP
BPB,PPPBBBPPP,PPB
BPB,PPP,BPB
B,PPP,BPP
PBP,BBB,PBP
B,PPP,BPP
PBP,BBB,PBP
BPB,PPP,BPP
PPB,PPP,BBP
BBP,BBBPPP,PBB
BBP,BBBPPP,
PBP,BBB,PBB
BBP,BBB,PBB
BBB,PPP,BPB
BBB,PPP,BPP
BBP,BBBPPPBBBPPP,PBP
BBP,BBB,PBB
BBP,BBB,PBP
PBP,BBB,PBP
PBP,BBB,PBP
PBP,BBB,PBP
BBP,BBB,PBP
P,BBB,PBB
BBP,BBB,PPB
BPB,PPP,BPB
PPB,PPPBBBBBB,PBP
PBP,BBB,PBP
PPB,PPP,BPB
PBP,BBB,PBP
BPB,PPPBBBPPP,BPB
BBP,BBBPPP,BPP
BBP,BBB,PBB
BBP,BBBPPP,BPP
BBP,BBB,PBB
BBP,BBB,PPB
PPB,PPPBBBPPP,PBP
BPB,PPP,BBP
PPB,PPP,BBP
PPB,PPP,BPB
PBP,BBBPPP,BBP
BPB,PPPBBBBBB,BPP
BBB,PPP,BPB
BBP,BBB,PBB
PBP,BBB,PBB
BBP,BBB,PBP
PPP,BBB,PBP
BPB,PPP,BPB
BPB,PPP,BBP
BP,BBB,PPB
PBP,BBBPPP,BBP
BPB,PPP,BBP
PPP,BBB,PBP
PPB,PPP,BPP
PPB,PPP,BBP
BPB,PPP,BBP
PPB,PPP,BBP
PPP,BBB,PBP
PPB,PPP,BPB
BPB,PPP,BPP
PPB,PPP,BBP
PPB,PPPBBB,BPB
BBP,BBB,PBP
BPB,PPP,BPP
BBP,BBB,PBB
BBP,BBB,PBP
BBP,BBB,PPB
BBP,BBB,PBB
PBP,BBB,PBB
BBP,BBBPPP,PBB
,BBB,PPB
PPP,BBB,PPB
BBP,BBB,PBB
PPB,PPP,BPB
B,PPP,BPB
PBP,BBB,PPB
BBB,PPP,BBP
BBB,PPPBBBBBB,PBB
BBP,BBBPPP,PBB
BBP,BBB,PBB
PBP,BBB,PPB
PBP,BBB,PBB
PPP,BBB,PPB
PBP,BBBPPP,PBB
PPB,PPP,BPP
BPB,PPP,BBP
BBP,BBB,PBP
BBB,PPP,BPB
PPP,BBB,PPB
PBP,BBB,PBP
PPP,BBBPPP,PPB
BPB,PPP,BPP
BPB,PPPBBBBBBPPP,BBP
PPB,PPP,BPB
PBP,BBB,PBB
BBP,BBBPPPBBBBBB,PBP
PBP,BBBPPP,PBB
PPB,PPP,BPB
BBB,PPP,BPP
BPB,PPP,BPP
BPB,PPP,BPP
PPB,PPP,BPP
PPB,PPP,BPP
PBP,BBB,PBP
PPB,PPPBBB,
PBP,BBB,PPB
PBP,BBB,PBB
BBP,BBB,PBP
PBP,BBBPPP,PBP
PPB,PPP,BPB
BPB,PPP,BBP
BBP,BBB,PBP
BBP,BBB,PPB
BPB,PPP,BPP
PPB,PPP,BBP
PPP,BBBPPPBBB,PPB
BBP,BBB,PBP
BBP,BBBPPP,PBB
P,BBB,PBB
BBP,BBB,PPB
BPB,PPPBBB,PBP
PPB,PPP,BPP
PPP,BBB,PPB
PPB,PPP,BPB
BPB,PPPBBB,BPB
,PPP,BPP
PPB,PPP,BPP
,BBB,PPB
PPB,PPP,BBP
PBP,BBBPPP,BBP
PB,PPP,BPB
BPB,PPP,BBP
BBP,BBB,PBP
PPB,PPP,BPP
BBP,BBB,PPB
PPB,PPP,BPP
BBP,BBB,PPB
PPB,PPP,BPB
PBP,BBB,PPB
PPB,PPP,BPB
BPB,PPPBBB,BPP
,PPP,BPP
BBP,BBB,PBP
,PPP,BPP
BBP,BBB,PBP
,PPP,BBP
PBP,BBB,PBB
PPB,PPP,BPP
BPB,PPP,BBP
PBP,BBB,PBP
PPB,PPP,BBP
BBP,BBBPPP,BPB
BBB,PPPBBBPPP,PBP
BBB,PPPBBBPPP,PBP
BBB,PPP,BBP
BBB,PPPBBBPPP,P
PBP,BBBPPP,BBP
PPB,PPP,BPP
BBB,PPP,BPP
PBP,BBB,PPB
PBP,BBBPPPBBB,PPB
PBP,BBBPPP,PPB
BBP,BBB,PPB
PBP,BBB,PBB
PPB,PPP,BBP
PBP,BBB,PPB
BPB,PPP,BBP
PBP,BBB,PPB
BPB,PPP,BBP
B,PPPBBB,PBB
BPB,PPPBBBPPP,PBB
PPP,BBB,PBP
B,PPPBBBPPP,BPB
BPB,PPPBBB,PBP
PPB,PPP,BBP
PPB,PPP,BBP
BBP,BBB,PPB
BPB,PPP,BBP
BBB,PPPBBB,BPP
BPB,PPP,BPB
PBP,BBB,PBP
PBP,BBB,PBB
PPP,BBB,PPB
PBP,BBB,PBP
BBB,PPP,BBP
BPB,PPP,BPB
PPB,PPP,BPP
PPB,PPP,BPP
PPB,PPP,BPP
BBP,BBB,PBP
PPP,BBB,PBB
BBP,BBB,PBP
PBP,BBB,PBP
BPB,PPP,BPB
,PPP,BPB
PPP,BBB,PPB
BPB,PPP,BPP
BBB,PPP,BPP
BPB,PPP,BBP
BBP,BBB,PBB
PBP,BBB,PBB
BP,BBB,PBB
BBB,PPP,BPP
PPB,PPPBBBBBB,PBB
BBP,BBBPPP,PPB
PBP,BBB,PBB
BPB,PPP,BPP
PBP,BBB,PPB
PBP,BBB,PBB
PBP,BBB,PBP
,BBB,PPB
BBB,PPP,BPB
BBP,BBB,PBP
BPB,PPP,BPP
BPB,PPP,BBP
BBB,PPP,BPB
PPP,BBB,PBP
PBP,BBBPPPPPPBBB,PPB
BBB,PPP,BPP
PPB,PPP,BPP
PPB,PPP,BPP
BBP,BBBPPPPPP,PBB
PPP,BBB,PPB
PBP,BBB,PPB
BPB,PPP,BPB
PPB,PPP,BPB
PPP,BBB,PBP
,PPP,BPP
PPB,PPPBBB,BPP
BBB,PPPBBB,PBB
BPB,PPP,BPB
BBB,PPP,BPP
,BBB,PBB
,BBBPPP,PBP
PBP,BBB,PPB
BBB,PPP,BBP
PPB,PPP,BBP
,BBBPPP,BPB
BBP,BBB,PBP
PBP,BBB,PBP
BPB,PPPBBB,PBB
P,BBB,PBP
PPB,PPPBBB,BPP
BBB,PPPBBBPPP,
BP,BBBPPPPPP,BBP
PPB,PPPBBB,PBB
,PPPBBB,BPB
PBP,BBB,PPB
PBP,BBB,PBB
BPB,PPPBBB,BPB
PPP,BBB,PPB
B,PPP,BBP
BBP,BBBPPP,PPB
PBP,BBB,PBB
BBP,BBB,PBB
BPB,PPP,BPB
BBP,BBB,PBB
,BBBPPP,BPB
,BBBPPP,BPB
PPP,BBB,PBB
BBP,BBBPPPBBB,PBB
BPB,PPPBBB,BBP
BPB,PPP,BPB
PBP,BBB,PBB
PBP,BBB,PBP
BBB,PPP,BPP
PPP,BBB,PBB
BPB,PPPBBBBBBBBBBBB,
BPB,PPPBBBBBBBBBBBB,
BBP,BBB,PBP
BBP,BBB,PBP
PBP,BBB,PBP
BBP,BBB,PBP
PBP,BBB,PBP
,PPP,BPB
BBB,PPPBBB,PBB
PPB,PPPBBB,BPB
PPP,BBBPPP,PBP
PPB,PPP,BPP
BPB,PPP,BPB
BPB,PPPBBB,PPB
PBP,BBB,PPB
,PPP,BPB
BBP,BBB,PBB
PBP,BBB,PPB
,PPPBBB,PBB
PBP,BBB,PBP
PBP,BBBPPPPPP,PBB
PPP,BBB,PPB
BPB,PPPBBB,BBP
BBP,BBB,PBB
BPB,PPP,BBP
BBB,PPP,BPB
,PPPBBB,PBB
BBB,PPP,BPB
PPB,PPP,BBP
PPB,PPPBBB,
PPP,BBB,PPB
PPB,PPP,BPB
PBP,BBBPPPBBB,PPB
,PPP,BPP
PPB,PPP,BBP
BBB,PPPBBBBBBBBB,PBB
BBP,BBBPPPBBBBBB,P
PPP,BBB,PBB
BBP,BBB,PPB
BBP,BBB,PBP
BPB,PPP,BBP
PBP,BBBPPP,PBP
P,BBB,PPB
PBP,BBB,PPB
BPB,PPPBBB,
PBP,BBB,PBP
PBP,BBB,PPB
PPB,PPP,BPB
BPB,PPPBBB,PPB
PPB,PPPBBB,PBP
PPP,BBB,PPB
,PPPBBB,BPB
BBP,BBB,PPB
,BBB,PPB
BPB,PPP,BPB
BPB,PPPBBB,BPP
PBP,BBB,PBB
PBP,BBB,PBP
PPB,PPP,BPP
PPB,PPP,BPP
BPB,PPP,BPB
PPB,PPP,BPP
BPB,PPP,BPB
PBP,BBB,PBB
BPB,PPP,BPB
BBB,PPPBBB,BPB
BP,BBB,PPB
PPP,BBB,PPB
PPB,PPP,BPP
PBP,BBB,PBB
PPB,PPP,BPP
PPB,PPP,BBP
BBB,PPP,BPB
PBP,BBBPPPBBB,PPB
,BBB,PBB
BPB,PPPBBB,BPB
BBP,BBB,PBP
PPP,BBBPPP,PBP
,PPP,BPB
,BBB,PBP
PBP,BBBPPP,PBP
BPB,PPP,BBP
BBP,BBBPPPBBB,PBP
PBP,BBB,PPB
BPB,PPP,BPP
BP,BBB,PPB
PPB,PPP,BBP
PBP,BBB,PPB
PPB,PPP,BPP
BPB,PPP,BPP
PPB,PPP,BPP
PPP,BBB,PBB
BPB,PPP,BPB
PPB,PPP,BPP
PBP,BBB,PBB
BBP,BBBPPP,BPP
PBP,BBB,PBP
PPP,BBB,PBP
PPB,PPP,BPB
BPB,PPP,BBP
,BBB,PPB
PPB,PPP,BPB
BPB,PPP,BBP
BPB,PPP,BBP
PPB,PPP,BPB
P,BBBPPP,BBP
P,BBBPPP,BBP
PBP,BBB,PPB
PPB,PPP,BPP
PPB,PPP,BPP
PPB,PPP,BPB
PBP,BBB,PPB
PBP,BBB,PBB
PPB,PPP,BPP
PPP,BBB,PPB
BBP,BBBPPPBBB,BPP
PPB,PPP,BBP
PPP,BBBPPP,BBP
BBB,PPPBBBBBBBBB,BPB
PBP,BBB,PBB
BPB,PPP,BPP
BPB,PPP,BBP
PPB,PPP,BBP
P,BBBPPP,BPB
BPB,PPP,BPP
PBP,BBB,PBP
,PPP,BPB
PBP,BBBPPP,PPB
BBB,PPPBBB,BBP
PPB,PPPBBB,PBB
BBP,BBBPPP,BPP
PPP,BBB,PBB
BBB,PPP,BPB
PPP,BBB,PBB
BBB,PPP,BPB
BPB,PPPBBB,PBP
BBP,BBB,PPB
BBB,PPP,BPB
PBP,BBB,PBP
BBB,PPP,BPB
,BBBPPP,BPP
PPB,PPP,BBP
BBP,BBB,PBP
BBP,BBB,PBP
PPP,BBB,PBB
,PPP,BPP
BBP,BBB,PBP
PBP,BBB,PBP
PPB,PPP,BPB
BBP,BBB,PBB
BBB,PPPBBBBBB,PBP
,BBB,PPB
PPP,BBB,PPB
BPB,PPP,BPB
PBP,BBBPPP,PBB
BBP,BBB,PBP
,BBB,PPB
PPP,BBB,PBB
BPB,PPPBBBBBBPPPBBB,PBP
PBP,BBB,PBB
BBP,BBB,PBB
PPB,PPP,BPP
PPB,PPP,BPP
PBP,BBBPPP,PBP
BBB,PPP,BBP
BBP,BBB,PBP
BPB,PPPBBBBBB,PBP
BPB,PPPBBBBBB,BBP
PPB,PPP,BBP
PBP,BBB,PBP
P,BBB,PPB
BPB,PPP,BPB
BBP,BBB,PPB
PBP,BBB,PBB
BBP,BBB,PBB
PPP,BBB,PPB
PBP,BBB,PBB
BBP,BBB,PPB
PPP,BBB,PPB
PPB,PPP,BPB
PPB,PPP,BPP
PBP,BBB,PPB
PBP,BBB,PBB
B,PPP,BBP
PPP,BBBPPP,BPP
PBP,BBBPPP,PBB
PPB,PPPBBB,PBB
PPP,BBB,PPB
PB,PPP,BBP
BBB,PPP,BBP
PPB,PPP,BPP
PPP,BBB,PBB
BBB,PPP,BPB
BBP,BBB,PBP
BBB,PPPBBB,BPB
BBB,PPPBBB,BPB
PBP,BBB,PBP
PPP,BBB,PBB
BBP,BBB,PBP
BPB,PPP,BPB
PPP,BBB,PBB
PPB,PPP,BPB
PBP,BBBPPP,PBB
BPB,PPP,BPP
BBB,PPP,BPP
P,BBBPPP,BPP
PBP,BBB,PBP
BBP,BBB,PBP
,PPP,BPB
BPB,PPP,BBP
,BBB,PBB
BPB,PPPBBB,BPP
BBB,PPP,BPP
,BBB,PBB
BPB,PPPBBB,BPP
BBB,PPP,BPP
,PPP,BBP
BPB,PPP,BPP
PPB,PPP,BPB
BBP,BBBPPP,BPP
PPB,PPPBBB,PBP
BPB,PPP,BPP
PPP,BBB,PBP
PBP,BBB,PPB
PPB,PPPBBB,PBP
BBP,BBB,PPB
PBP,BBB,PBP
BPB,PPPBBB,BBP
PPB,PPP,BBP
BBP,BBBPPPPPPPPP,BBP
BBP,BBB,PPB
PBP,BBB,PBB
